smiles,n_atoms,dipole_moment_debye,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolWt,BCUT2D_MWHI,BCUT2D_MRHI,BalabanJ,BertzCT,Chi0,HallKierAlpha,Ipc,Kappa1,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_allylic_oxid,fr_amide,fr_bicyclic,fr_ether,fr_ketone,fr_nitrile,fr_piperdine
CC(C)C1(C)OCC1=O,21,1.0618,11.911944444444444,1.8914351851851852,-3.8462962962962974,128.17099999999994,-3.46645723277828e-33,-1.3254859938662154e-17,3.7185174848612004,441.6970753066966,17.284457050376172,-0.37,8349.77227777438,1.180487562291925,1.8053436514442869,4.736862953800049,12.160036053899976,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.703784234591359,12.745849802658757,13.7075855617022,2.7415171123404405,25.980502811914505,5.783244946364939,0.0,0.0,5.893957685363079,26.156727162870727,6.558985242916289,0.0,0.0,0.0,0.0,0.0,17.943281000264914,9.53140013787187,5.893957685363079,37.004779025929686,0.0,0.0,26.3,44.392915037515024,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,0.0,-3.5972222222222214,-5.737731481481482,0.0,0.0,-14.282685185185187,0.0,0,0,1,1,0,4,1.0004,34.20199999999999,0,0,0,0,0,0,0,0,1,1,0,0
COC12CC3CC1C3C2,21,1.0315,8.134375,2.7447916666666665,-3.291666666666667,124.18299999999992,-2.5593211438929407e-16,-6.90332865120238e-17,2.3446473545576345,553.9509055886638,16.707106781186546,-0.04,17208.93769977406,1.0769371972465371,1.0726422047748763,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.80064776007737,19.374779464414566,9.713326479494349,21.185965627842688,0.0,0.0,0.0,17.681873056089238,24.719825514971827,7.037952458882589,0.0,0.0,0.0,0.0,0.0,12.639003269866276,4.736862953800049,17.681873056089238,35.56787737803078,0.0,0.0,9.23,49.43965102994365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,0.0,-3.036458333333333,-8.48125,0.0,-9.041666666666668,0.0,-3.291666666666667,0,5,0,5,0,2,1.4313,34.060999999999986,0,0,0,0,0,0,0,0,1,0,0,0
C1OC23CC4C(OC42)C13,17,2.0526,8.078125,2.154166666666667,-2.579166666666666,124.13899999999994,9.793287696512536,0.3519328681755362,2.077637759613508,480.755591282608,12.914213562373096,-0.08,4521.702582146308,1.410056611990129,0.789325749906761,9.473725907600098,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372924901329379,17.270949595407036,24.202055521497144,20.439794356961855,0.0,0.0,0.0,11.787915370726157,24.134011766213042,6.558985242916289,0.0,0.0,0.0,0.0,0.0,24.32007210779995,9.473725907600098,11.787915370726157,17.338993350691137,0.0,0.0,18.46,42.48091237985548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.439794356961855,0.0,-2.1666666666666665,-4.654166666666667,0.0,-6.985416666666666,-2.579166666666666,0.0,0,2,2,4,0,0,0.17249999999999988,28.94099999999999,0,0,0,0,0,0,0,1,2,0,0,0
C#CC1(C)OC1C(N)=O,16,2.3775,11.223385770975057,0.43837726757369655,-2.9082638888888894,125.12699999999995,10.944382940484845,0.48155317940493114,3.1390498834418294,382.56385208699487,12.776020881938894,-1.01,2749.265404188287,1.7373921907466887,1.4863206730350402,10.456579929526322,1.3707585561702202,14.504752994590078,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,6.399401534821945,5.920434318855644,6.851892117295679,4.1122756685106605,1.3707585561702202,19.208877075379366,5.907179729351506,0.0,0.0,5.719716975726273,18.532960955229356,0.0,0.0,12.319835853677588,5.719716975726273,0.0,0.0,17.58824856728518,9.53140013787187,12.319835853677588,13.705684898146778,2.8236841566564013,0.0,55.62,30.159857660307132,4.794537184071822,0.0,0.0,0.0,6.399401534821945,0.0,5.920434318855644,4.736862953800049,9.677476937507503,0.0,-2.8558541194255476,0.3632638888888897,0.0,-1.0874574829931969,-2.9082638888888894,0.0,2,0,1,1,0,2,-0.7376,31.305399999999995,0,0,0,0,1,0,1,0,1,0,0,0
C1CC23COC2(CO1)C3,19,2.1185,7.777708333333333,2.466666666666666,-3.1795833333333334,126.15499999999993,1.0095709368529836e-17,7.127169040139608e-18,2.3078132712591115,486.2698397922336,14.914213562373096,-0.08,7984.2923474901445,1.2784738729714216,1.0594857170952354,9.473725907600098,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658759,17.45700993699395,21.342521822853897,23.181311469302294,0.0,0.0,0.0,5.41499046939678,18.346900613642447,19.676955728748865,0.0,0.0,0.0,0.0,0.0,25.278006539732555,9.473725907600098,5.41499046939678,26.453435364360956,0.0,0.0,18.46,43.43884681178809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,18.44444851550225,0.0,-5.044791666666665,0.0,0.0,-5.808333333333333,-8.969583333333333,0.0,0,1,2,3,0,0,0.5658,31.16899999999999,0,0,0,0,0,0,0,0,2,0,0,0
CN1C2C=CC3(CO3)C21,18,1.9201,8.083333333333332,0.4426620370370371,-2.813958333333333,123.15499999999993,6.653674213210549e-16,2.0645176811430158e-16,2.192371137759682,499.6348442239213,13.939157588755425,-0.34,9737.564703732865,1.314644728440456,0.975784576255415,4.736862953800049,5.601050810983688,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,12.104143492071133,6.975826900282246,10.130168136860306,20.80142904828725,17.07368995933203,0.0,0.0,4.899909730850478,0.0,17.63683574768298,13.534812143198534,12.104143492071133,0.0,0.0,0.0,0.0,36.07155762173199,4.736862953800049,0.0,12.33682700553198,0.0,0.0,15.54,43.27579138295264,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,17.07368995933203,0.0,-2.1317129629629625,0.0,-5.8099537037037035,0.0,-5.2019212962962955,0.0,0,1,2,3,0,1,0.007799999999999807,33.16199999999999,0,0,1,0,0,0,0,2,1,0,0,0
CC(C)(O)C1=NCCO1,20,2.5017,7.278472222222222,1.3310185185185184,-3.4629629629629637,129.15899999999996,1.4064644376735302e-16,1.1011534153485977e-16,3.517032766433394,407.60973667074524,16.198670612749268,-0.5700000000000001,7924.06752219383,1.2327062585805597,1.9882386060247925,9.84567114490726,12.160036053899976,0.0,7.328945001590245,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,13.703784234591359,8.224551337021321,11.979893908996825,23.553256706609456,5.897745344357611,1.4311996572326342,0.0,4.992404732635669,19.304835045575047,13.055844927232233,0.0,0.0,0.0,0.0,0.0,31.09464893091338,4.736862953800049,0.0,27.411369796293556,0.0,0.0,41.82000000000001,38.258425317164885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83807587754293,15.138785218934833,3.873287037037037,-3.377777777777779,-1.3310185185185184,0.0,0.0,-13.017962962962965,0.0,1,0,1,1,0,4,0.186,34.55179999999999,1,0,1,0,0,0,0,0,1,0,0,0
C1CC2COC1C1CN21,20,1.8033,8.051041666666666,0.25479166666666697,-3.252083333333335,125.17099999999994,-3.4926530007725173e-16,-2.870650451566618e-17,2.390790403601763,514.1461420934154,15.784457050376174,-0.08,15947.515530087501,1.1644855879375564,1.3247583119561386,4.736862953800049,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,12.745849802658759,28.127954514206774,18.122037494547154,19.815207071672468,0.0,0.0,4.899909730850478,0.0,30.861652766308033,13.055844927232233,0.0,0.0,0.0,0.0,0.0,36.07155762173198,4.736862953800049,0.0,27.824193920531176,0.0,0.0,12.24,43.91749769354027,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,4.736862953800049,15.078344117872419,0.0,0.0,0.0,-5.791666666666666,-9.632291666666667,-5.879166666666667,0.0,0,0,4,4,0,0,0.2318,33.255999999999986,0,0,1,0,0,0,0,2,1,0,0,1
CC(C=O)C(C)(O)CO,21,4.3756,11.349566326530612,2.3270370370370355,-4.056712962962963,132.159,-2.2395980645718577e-16,-6.961846006601908e-17,6.874083799601748,400.77739437626826,17.491563831562722,-0.41,9483.845763539837,1.2894599082101925,2.9391427852990817,15.012153566286248,7.632970718501461,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,6.851892117295679,15.489267578554617,14.901553166240415,28.719739127988444,6.262212162331241,2.8623993144652684,0.0,5.893957685363079,19.304835045575047,6.558985242916289,0.0,0.0,0.0,0.0,0.0,31.502263912910912,4.794537184071822,5.893957685363079,27.411369796293556,0.0,0.0,57.53,38.019990136185655,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,16.569984876167467,7.1750694444444445,-4.056712962962963,-4.044097222222223,0.0,-2.3270370370370355,-11.63275462962963,0.0,2,0,0,0,0,7,-0.43530000000000013,32.93759999999998,2,0,0,0,0,0,0,0,0,0,0,0
COC1CCOC2CC12,21,1.7352,7.935,2.95625,-3.515625,128.17099999999994,-5.114985372602641e-16,-6.018519163626759e-17,2.6837844455069764,486.48783885105223,16.914213562373096,-0.08,15154.173809849775,1.1644855879375564,1.9573067776456596,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658759,26.344688168013054,21.755345947091513,25.922828581642733,0.0,0.0,0.0,5.893957685363079,24.905885856558736,13.596937701798877,0.0,0.0,0.0,0.0,0.0,25.75697375569885,9.473725907600098,5.893957685363079,29.194952476701395,0.0,0.0,18.46,44.39678124372069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,16.44910267404264,0.0,0.0,-3.072916666666666,0.0,-12.977083333333335,-3.392708333333335,-3.392708333333335,0,1,1,2,0,2,0.8101999999999999,33.26099999999999,0,0,0,0,0,0,0,1,2,0,0,0
CN=C1CN=C(CO)N1,18,2.4636,7.419490740740741,0.08423611111111118,-2.8874113047996977,127.14699999999995,3.754526788558222e-15,1.8528334020462018e-16,3.2266421980259246,399.4975130537661,14.35337115112852,-0.9000000000000001,4389.115936380367,1.3963988919667587,2.5898539358886383,10.418621544395588,18.230224814430827,1.4118420783282006,1.4311996572326342,0.0,0.0,9.984809465271338,0.0,0.0,0.0,0.0,0.0,11.088102568792905,11.979893908996825,16.11596016262695,11.671239571514539,1.4311996572326342,5.309813353288376,9.984809465271338,0.0,20.03167182751448,0.0,0.0,5.309813353288376,0.0,0.0,38.24291924736887,0.0,0.0,9.59530989319154,1.4118420783282006,0.0,56.980000000000004,31.70291139902902,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,15.093617656378552,12.438351628752375,3.7766012377173093,0.0,-1.774143518518517,0.0,0.0,-8.402813326719576,0.0,2,0,1,1,0,3,-0.9913000000000001,35.88249999999999,1,0,2,1,0,0,0,0,0,0,0,0
CC12C3CC1C1(CO1)C32,19,1.755,8.21875,2.1322916666666663,-2.8639583333333327,122.16699999999993,3.251738789461905e-16,-1.0648264751372402e-18,2.0211247478061445,556.2231315255182,14.707106781186548,-0.04,13990.73951741148,1.1772520993626434,0.6716730443895085,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,29.46978842681539,10.96606844936176,14.901553166240415,18.44444851550225,0.0,0.0,0.0,23.096863525486015,18.825867829608747,6.558985242916289,0.0,0.0,0.0,0.0,0.0,12.160036053899976,4.736862953800049,23.096863525486015,26.932402580327256,0.0,0.0,12.53,48.48171659801105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44444851550225,0.0,-4.291666666666666,-6.95625,0.0,-2.583333333333333,-5.282708333333332,0.0,0,3,1,4,0,1,1.0412,31.87699999999999,0,0,0,0,0,0,0,3,1,0,0,0
COC(=O)C1NC1C,17,1.5613,11.314027777777778,0.11004629629629648,-3.1485964663643244,115.13199999999996,4.3941824131734655e-16,0.0,2.973552405969695,350.2758260102074,13.861807319565798,-0.5700000000000001,2695.913641232774,1.1379826290476314,1.742777784416771,4.736862953800049,7.429734546677846,0.0,0.0,0.0,5.969305287951849,10.104350537360197,0.0,0.0,0.0,0.0,6.851892117295679,11.500926693030525,12.520986683563468,21.909310665561826,5.969305287951849,0.0,5.309813353288376,0.0,18.88767705399497,7.037952458882589,0.0,0.0,5.309813353288376,0.0,0.0,25.043042683533727,9.53140013787187,0.0,17.817960566657437,1.4118420783282006,0.0,48.24,31.894934800829407,4.794537184071822,5.309813353288376,0.0,0.0,0.0,0.0,0.0,4.736862953800049,12.377910527689961,-0.11004629629629648,0.0,-1.751273148148148,-5.671643518518518,0.0,-3.1068835034013604,-3.1485964663643244,1,0,1,1,0,3,-0.48030000000000017,28.401699999999988,0,0,0,1,0,0,0,0,1,0,0,0
O=C1CC2C(CO)N2C1,18,3.2807,11.492575113378685,0.15662037037037058,-3.1149305555555564,127.14299999999994,1.3545012576627142e-15,-6.948608355372136e-17,2.6037281015052596,438.77379759964305,14.361807319565798,-0.41,6722.288040415593,1.4319172998144323,1.5484672386327494,5.1088081911072125,5.783244946364939,0.0,1.4311996572326342,0.0,0.0,9.694446914922299,0.0,0.0,0.0,0.0,0.0,22.52098550653933,19.90963770808333,20.869413824540793,5.783244946364939,1.4311996572326342,4.899909730850478,0.0,18.40870983802867,13.055844927232233,0.0,0.0,0.0,0.0,0.0,42.31479238948678,4.794537184071822,0.0,17.338993350691137,0.0,0.0,40.309999999999995,37.247799711625845,4.794537184071822,4.899909730850478,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,12.397268106594394,3.6776223544973545,0.0,-1.5336522108843529,-5.561712962962963,-3.065347222222222,-6.102152777777778,0.0,1,0,2,2,0,2,-0.9957,30.991799999999987,1,0,1,0,0,0,0,1,0,1,0,1
N=c1ocnoc1=O,10,4.6465,10.382453703703703,0.5833333333333333,-0.9666666666666666,114.05999999999999,16.076828621433407,3.410044523628829,3.5259979831731227,340.09131984191936,7.560477932315067,-1.39,190.28823830466132,2.806214595296775,1.6082679567960443,8.940245874026695,1.3707585561702202,1.4118420783282006,6.369691137992207,0.0,11.179612694561738,5.402308355073566,4.794537184071822,0.0,0.0,0.0,5.156663257125445,0.0,0.0,11.722846508525116,0.0,5.402308355073566,5.156663257125445,0.0,0.0,0.0,22.343841016625767,0.0,11.179612694561738,0.0,0.0,5.156663257125445,0.0,5.402308355073566,1.3707585561702202,1.4118420783282006,0.0,80.09,17.549303832553946,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,19.499217486225707,2.782600634498421,5.50449074074074,-1.5499999999999998,0.0,0.0,-0.5920370370370371,0.0,0.0,1,0,0,0,1,0,-0.89273,20.8937,0,1,1,1,0,0,0,0,0,0,0,0
N=CNC(=O)NC=O,13,7.5775,10.736666666666666,0.2575000000000003,-1.6388605442176865,115.09199999999997,11.91280316508465,1.8319940007490871,4.522290401659406,255.40916620040733,10.593858127134677,-1.39,507.2962513945214,1.8479763724759515,3.78825311942959,0.0,2.7415171123404405,4.235526234984602,6.386146945317806,0.0,6.031114512338072,20.81647224572214,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.314587001723569,16.566117715468685,18.73184845937945,5.402308355073566,10.619626706576751,0.0,0.0,0.0,0.0,0.0,10.619626706576751,4.794537184071822,0.0,18.73184845937945,4.794537184071822,5.402308355073566,2.7415171123404405,4.235526234984602,0.0,82.05000000000001,24.041661812667826,9.589074368143644,5.309813353288376,0.0,0.0,0.0,0.0,0.0,5.402308355073566,6.977043347325043,1.7243102796674221,0.0,0.0,-1.5407407407407405,-2.691175359032501,0.0,0.0,3,0,0,0,0,0,-0.95093,26.5151,0,0,0,3,0,0,3,0,0,0,0,0
OC1CNc2oncc21,15,3.0886,7.635370370370371,0.2449537037037035,-2.6094675925925923,126.11499999999997,11.651199932849876,1.875057320869695,2.6894255346932767,408.2265592181269,11.430721420318147,-1.03,2569.4976457004736,1.727747514623993,1.4767313276768814,14.941716481368935,6.080018026949988,1.4118420783282006,7.315381859093643,0.0,0.0,0.0,0.0,0.0,0.0,5.156663257125445,0.0,6.496859684315945,17.219380927192635,16.52677943108964,5.884182201861009,1.4311996572326342,5.156663257125445,0.0,6.080018026949988,11.80667303760432,11.736346702511756,0.0,5.309813353288376,5.884182201861009,0.0,18.19353078978124,0.0,0.0,17.126503743327863,1.4118420783282006,0.0,58.29,18.749772922080695,0.0,16.75744704684638,0.0,0.0,0.0,0.0,0.0,14.788566385206007,8.326075960241717,7.432523148148148,-0.34953703703703654,-0.38217592592592564,0.0,-3.0072916666666663,-2.6094675925925923,0.0,2,0,1,1,1,1,0.1335,29.952499999999997,1,1,1,1,0,0,0,1,0,0,0,0
CCc1[nH]nc(O)c1O,17,1.0723,7.435370370370371,0.1251157407407404,-3.0849102418745282,128.13099999999994,10.381815473120499,1.0671967045011945,3.4515962178733113,412.7834166312374,13.430721420318147,-1.1900000000000002,3926.6239792270703,1.4490438160941057,1.9671976131327327,10.217616382214425,0.0,1.4118420783282006,5.749511833283905,8.742387650900639,0.0,5.091706557583081,0.0,0.0,5.098681808301038,6.851892117295679,6.372924901329379,6.853792780851101,5.693927994848461,18.483251241393724,0.0,2.8623993144652684,10.190388365884118,0.0,13.224817018625059,0.0,5.693927994848461,11.629500169719275,0.0,0.0,11.629500169719275,23.270404062563813,6.372924901329379,0.0,19.39961289299524,1.4118420783282006,0.0,69.14,30.548245183192794,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,15.316298190515461,11.12803417364457,11.23304752456538,-0.8104166666666661,-1.3664351851851846,0.0,-2.96337962962963,-3.0849102418745282,0.0,3,0,0,0,1,4,0.3832999999999998,31.295299999999994,0,2,1,1,0,0,0,0,0,0,0,0
COc1cnc(CO)[nH]1,17,2.5802,7.3621990740740735,0.1698842592592591,-2.8884529714663643,128.13099999999997,10.759224766091966,0.6693490315031079,3.1948056286747657,412.7834166312374,13.430721420318147,-1.03,3409.896157700287,1.5181477676717734,2.499143096289872,14.822674415136513,12.383389740916215,1.4118420783282006,7.311187993668005,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,21.43539900671867,19.482064560256777,0.0,1.4311996572326342,9.960981791176462,0.0,6.558985242916289,7.037952458882589,11.997299708814687,5.879988336435371,4.736862953800049,0.0,5.879988336435371,23.538942098398895,6.558985242916289,0.0,14.048955835021246,1.4118420783282006,0.0,58.14,31.474225747048937,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,14.829649665854468,11.067593072582156,3.703476237717309,0.0,-1.5021527777777766,0.0,-0.729583333333333,-2.7421612811791376,-2.8884529714663643,2,0,0,0,1,4,-0.08940000000000003,31.062499999999993,1,2,1,1,0,0,0,0,1,0,0,0
C#CC1(C)C(C)C1C#N,18,3.6806,8.903324829931972,1.2680555555555557,-3.1639583333333334,119.16699999999994,1.454334673881305e-15,3.9315089274391463e-16,3.66243256857584,474.0021161631803,14.621320343559642,-0.95,4916.927106623846,1.3763387827762061,1.5152309860395479,0.0,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,6.399401534821945,12.772326436151324,12.745849802658757,16.381058918758537,11.963178998155353,12.33682700553198,0.0,5.261891554738487,0.0,17.202905840122938,13.703784234591359,0.0,0.0,18.38905716646986,0.0,0.0,0.0,0.0,0.0,40.85385456133129,26.040611240123337,0.0,0.0,23.79,30.906690074714298,0.0,0.0,0.0,0.0,12.468622847614219,0.0,5.920434318855644,0.0,17.598718560270466,8.903324829931972,-2.6579861111111107,-3.769513888888888,1.2680555555555557,1.4927083333333335,-6.280347222222223,0.0,0,1,0,1,0,2,1.4153799999999999,35.207,0,0,1,0,0,0,0,0,0,0,1,0
CC1C(=O)NCC1CO,20,3.078,11.815052437641722,0.5593055555555559,-3.681712962962963,129.15899999999996,-7.691153765176933e-16,-1.4883318204233454e-16,3.7810679150159454,435.11951167507226,16.3618073195658,-0.5700000000000001,9168.278095027408,1.2327062585805597,2.351355521723389,10.418621544395588,0.0,1.4118420783282006,7.33837938658414,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,0.0,34.43907019114994,2.7415171123404405,23.65201445903921,5.907179729351506,1.4311996572326342,5.309813353288376,11.787915370726157,6.851892117295679,13.055844927232233,0.0,0.0,5.309813353288376,0.0,0.0,25.50303250492359,4.794537184071822,11.787915370726157,19.188719122827656,1.4118420783282006,0.0,49.33,42.91264549789395,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,15.179868741092815,3.0118055555555547,0.0,-9.229004629629628,0.0,0.0,-10.732384259259259,0.0,2,0,1,1,0,3,-0.6392,32.74949999999999,1,0,0,1,0,0,1,0,0,0,0,0
Nc1ncoc1C1CN1,16,0.5504,7.693287037037037,0.023217592592592817,-2.2879629629629625,125.13099999999996,11.22901618559595,1.501229924069559,2.5028875326333586,433.65683044899276,12.300964908321223,-1.03,3400.9847897313593,1.5181477676717734,1.4767313276768814,15.446681266067998,2.782600634498421,20.771485491358078,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,9.238376796656386,7.3886510245198656,14.135711396718829,5.817862777835028,0.0,10.293791874235584,0.0,6.017892468349645,12.216576660042218,12.12993855686665,0.0,11.029530329014648,5.817862777835028,0.0,11.480838205263154,0.0,0.0,17.261174111904968,4.235526234984602,0.0,73.99,30.462553487367266,0.0,5.719716975726273,5.309813353288376,0.0,0.0,0.0,0.0,4.9839785209472085,14.135711396718829,0.31245370370370384,0.023217592592592817,-0.9434027777777771,-2.157754629629629,-0.6275694444444444,-2.2879629629629625,0.0,3,0,1,1,1,2,-0.09889999999999993,31.6591,0,1,1,1,1,0,0,0,0,0,0,0
CC#Cc1cc(C)on1,16,3.1155,7.38761574074074,0.2895833333333331,-2.593258101851852,121.13899999999995,10.828171779115687,1.7281862681652551,3.1019809139246006,444.0162276956327,12.560477932315068,-1.23,2166.263486451016,1.6324405176369414,2.361300002409565,4.523094936973348,5.760247418874442,5.693927994848461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.077097575981089,19.624218553447005,14.266970044684614,1.3707585561702202,14.118404830164888,0.0,0.0,5.156663257125445,0.0,13.703784234591359,0.0,17.4965941213862,11.840868637711289,0.0,0.0,0.0,5.156663257125445,0.0,18.69276075500697,27.90137742421012,0.0,0.0,26.03,25.506450361129097,0.0,5.693927994848461,0.0,0.0,0.0,0.0,5.920434318855644,15.600192512954436,9.59530989319154,3.2391435185185182,-0.2895833333333331,3.3630423280423285,-0.5030092592592588,0.0,-5.0738773148148155,0.0,0,0,0,0,1,1,1.35442,33.791999999999994,0,1,1,0,0,0,0,0,0,0,0,0
CC12C=CC(O)C1(O)C2,19,2.0498,7.812037037037037,0.9851851851851847,-3.122754629629629,126.15499999999993,4.930072508840222e-32,1.082241871055167e-16,2.8281927122086232,470.9888512522049,15.068914100752346,-0.33999999999999997,10962.564936487297,1.314644728440456,1.0894212179471559,10.217616382214425,11.681068837933676,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,0.0,18.95603560936681,6.372924901329379,12.268783250247878,4.1122756685106605,21.183684831576183,0.0,2.8623993144652684,0.0,5.41499046939678,24.905885856558736,0.0,12.104143492071133,0.0,0.0,0.0,0.0,24.76108453461337,0.0,5.41499046939678,24.190885467986817,0.0,0.0,40.46,42.42501981802664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,13.828467763827028,8.167662037037037,-5.372222222222222,0.0,-1.9787037037037032,-5.665509259259259,-3.122754629629629,0.0,2,2,0,2,0,3,0.05820000000000003,32.820599999999985,2,0,0,0,0,0,0,1,0,0,0,0
C1=CC2CC1C1OC21,16,1.8327,7.912037037037036,0.7195601851851847,-2.629050925925926,108.13999999999994,-4.622700013270547e-16,-3.6564501426462416e-17,2.4091071928403984,423.3031790590127,12.361807319565798,-0.3,4036.8845011198114,1.1033004564461044,0.8831311615075664,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.104143492071133,6.372924901329379,17.270949595407036,17.643070278580854,15.702931403161807,0.0,0.0,0.0,11.787915370726157,18.532960955229356,0.0,12.104143492071133,0.0,0.0,0.0,0.0,12.160036053899976,4.736862953800049,11.787915370726157,17.338993350691137,0.0,0.0,12.53,42.42501981802664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.702931403161807,0.0,0.0,-4.9155092592592595,-1.4391203703703699,-7.115393518518518,0.0,0.0,0,2,1,3,0,0,0.9597,29.39799999999999,0,0,0,0,0,0,0,5,1,0,0,0
CC1C=CC2(C)COC12,21,1.613,8.057291666666666,1.1945601851851853,-3.331712962962963,124.18299999999992,-1.6225311584563656e-16,-2.5580192546179216e-16,2.868471945365119,518.2561004601674,16.8618073195658,-0.3,13053.01260996675,1.095421436004162,1.4023002961580588,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.80792772666249,0.0,20.904258047951394,19.492796050717374,21.185965627842688,0.0,0.0,0.0,11.308948154759857,19.783802261541346,6.558985242916289,12.104143492071133,0.0,0.0,0.0,0.0,12.639003269866276,4.736862953800049,11.308948154759857,30.152886908633995,0.0,0.0,9.23,49.75587915128862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,0.0,-2.985879629629629,-3.155671296296296,-2.4214120370370367,-3.1030092592592595,-9.70138888888889,0.0,0,1,1,2,0,2,1.5974,36.150999999999996,0,0,0,0,0,0,0,1,1,0,0,0
CN=C(NC=O)C(C)O,19,2.8159,10.717380952380953,0.5275000000000007,-3.409143518518519,130.14699999999996,4.3531584015405645e-16,-5.305686695688321e-18,5.9995284957577875,375.0967514273103,15.646264369941973,-0.9000000000000001,4396.75802318671,1.3963988919667587,4.026688004877305,10.418621544395588,13.286396368877476,1.4118420783282006,7.81734660255044,0.0,0.0,9.786941916707491,0.0,0.0,0.0,0.0,6.851892117295679,15.200378237303564,1.3707585561702202,22.281255902868992,12.221766731075075,1.4311996572326342,5.309813353288376,4.992404732635669,12.931910144245666,6.975826900282246,0.0,0.0,5.309813353288376,0.0,0.0,31.817619506647155,4.794537184071822,0.0,17.817960566657437,1.4118420783282006,0.0,61.69,37.43931712889136,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,10.101212923742882,13.809110184922595,3.1302314814814807,0.0,-1.4976851851851853,0.0,-5.221504629629629,-6.589537037037038,0.0,2,0,0,0,0,4,-0.8585000000000003,34.23949999999999,1,0,1,1,0,0,1,0,0,0,0,0
